stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.00000] opening C:\Users\Tutu\source\repos\PI_II_NORUEGA\x64\Debug\allegro5.cfg r
dtor     D               dtor.c:196  _al_register_destructor          [   0.11986] added dtor for sub_bitmap 000002C0AB527650, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.11989] added dtor for sub_bitmap 000002C0AB524010, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.11992] added dtor for sub_bitmap 000002C0AB525D20, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.11995] added dtor for sub_bitmap 000002C0AB526CA0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.11998] added dtor for sub_bitmap 000002C0AB525370, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12001] added dtor for sub_bitmap 000002C0AB525940, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12005] added dtor for sub_bitmap 000002C0AB5266D0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12008] added dtor for sub_bitmap 000002C0AB526E90, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12011] added dtor for sub_bitmap 000002C0AB524DA0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12013] added dtor for sub_bitmap 000002C0AB5268C0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12016] added dtor for sub_bitmap 000002C0AB5249C0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12019] added dtor for sub_bitmap 000002C0AB527270, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12022] added dtor for sub_bitmap 000002C0AB525750, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12026] added dtor for sub_bitmap 000002C0AB5245E0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12029] added dtor for sub_bitmap 000002C0AB5247D0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12032] added dtor for sub_bitmap 000002C0AB525B30, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12035] added dtor for sub_bitmap 000002C0AB526100, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12038] added dtor for sub_bitmap 000002C0AB527460, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12042] added dtor for sub_bitmap 000002C0AB52CEB0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12045] added dtor for sub_bitmap 000002C0AB5306E0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12048] added dtor for sub_bitmap 000002C0AB530EA0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12051] added dtor for sub_bitmap 000002C0AB531090, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12054] added dtor for sub_bitmap 000002C0AB52E5F0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12057] added dtor for sub_bitmap 000002C0AB531280, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12060] added dtor for sub_bitmap 000002C0AB52F570, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12063] added dtor for sub_bitmap 000002C0AB52E7E0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12066] added dtor for sub_bitmap 000002C0AB52CCC0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12069] added dtor for sub_bitmap 000002C0AB5308D0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12073] added dtor for sub_bitmap 000002C0AB52E020, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12076] added dtor for sub_bitmap 000002C0AB530AC0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12078] added dtor for sub_bitmap 000002C0AB529A60, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12081] added dtor for sub_bitmap 000002C0AB52C500, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12084] added dtor for sub_bitmap 000002C0AB52A410, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12087] added dtor for sub_bitmap 000002C0AB52A7F0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12090] added dtor for sub_bitmap 000002C0AB52D670, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12093] added dtor for sub_bitmap 000002C0AB52BD40, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12096] added dtor for sub_bitmap 000002C0AB531470, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12099] added dtor for sub_bitmap 000002C0AB52B580, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12102] added dtor for sub_bitmap 000002C0AB529C50, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12105] added dtor for sub_bitmap 000002C0AB529E40, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12108] added dtor for sub_bitmap 000002C0AB52D290, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12119] added dtor for sub_bitmap 000002C0AB52E9D0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12122] added dtor for sub_bitmap 000002C0AB52F760, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12125] added dtor for sub_bitmap 000002C0AB52EFA0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12128] added dtor for sub_bitmap 000002C0AB52EBC0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12131] added dtor for sub_bitmap 000002C0AB52EDB0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12134] added dtor for sub_bitmap 000002C0AB52C6F0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12137] added dtor for sub_bitmap 000002C0AB530CB0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12140] added dtor for sub_bitmap 000002C0AB52D0A0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12143] added dtor for sub_bitmap 000002C0AB52DA50, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12146] added dtor for sub_bitmap 000002C0AB52AFB0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12149] added dtor for sub_bitmap 000002C0AB52B960, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12152] added dtor for sub_bitmap 000002C0AB52DC40, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12155] added dtor for sub_bitmap 000002C0AB52BF30, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12158] added dtor for sub_bitmap 000002C0AB52E400, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12161] added dtor for sub_bitmap 000002C0AB52C310, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12164] added dtor for sub_bitmap 000002C0AB52B770, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12167] added dtor for sub_bitmap 000002C0AB52A9E0, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12170] added dtor for sub_bitmap 000002C0AB52FF20, func 00007FFD69F1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.12173] added dtor for sub_bitmap 000002C0AB52F190, func 00007FFD69F1118B
dtor     D               dtor.c:227  _al_unregister_destructor        [   0.12176] removed dtor for bitmap 000002C0AB48B3B0
dtor     D               dtor.c:196  _al_register_destructor          [   0.12180] added dtor for font 000002C0A59B5A40, func 00007FFE18A5128F
dtor     D               dtor.c:227  _al_unregister_destructor        [   0.12183] removed dtor for bitmap 000002C0A59BBE90
dtor     D               dtor.c:196  _al_register_destructor          [   0.12187] added dtor for timer 000002C0A5932300, func 00007FFD69F11050
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.12191] opening ./Img_Fundo_Inicio_Game.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.12212] opening ./Img_Fundo_Inicio_Game.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.12229] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.12232] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.12235] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.12237] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.12240] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.12242] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.12245] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.12247] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.12249] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.12252] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.12254] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.12257] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.12259] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.12400] added dtor for bitmap 000002C0AB52ABD0, func 00007FFD69F1118B
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.18683] opening ./bruxinhaMal.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.18711] opening ./bruxinhaMal.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18724] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18727] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18730] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18732] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18734] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18737] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18739] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18741] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18744] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.18746] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.18748] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.18751] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.18753] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.18782] added dtor for bitmap 000002C0AB52D480, func 00007FFD69F1118B
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.19191] opening ./bruxinha.png rb
stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.19216] opening ./bruxinha.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.19232] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.19236] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.19240] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.19243] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.19247] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.19250] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.19254] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.19257] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.19260] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.19264] Alpha doesn't match
